Trade#,Symbol,Direction,Entry Date,Entry Price,Stop Loss Price,TP1 Price,TP2 Price,TP3 Price,TP4 Price,TP5 Price,Exit Date,Exit Price,TP1 Hit?,TP2 Hit?,TP3 Hit?,TP4 Hit?,TP5 Hit?,SL Hit?,Final Exit Reason,R Multiple,Profit/Loss USD,Confluence Score,Holding Time (hours),Lot Size,Risk Pips,ADX Value,Validation Notes
294,BTC_USD,BULLISH,2025-01-12 22:00:00+00:00,94478.7,89624.32924299067,97391.3224542056,100303.94490841118,104187.44151401865,106614.62689252332,111468.99764953263,2025-01-15 22:00:00+00:00,99616.83300242988,Yes,Yes,No,No,No,No,TP2+Trail,1.06,1164.3,15,72.0,0.23,4854.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
295,BTC_USD,BULLISH,2025-01-12 22:00:00+00:00,94624.1,89665.66245951747,97599.16252428952,100574.22504857906,104540.97508096509,107020.19385120636,111978.63139168889,2025-01-15 22:00:00+00:00,99872.54379291149,Yes,Yes,No,No,No,No,TP2+Trail,1.06,1164.34,15,72.0,0.22,4958.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
296,BTC_USD,BULLISH,2025-01-12 22:00:00+00:00,95700.32979999999,89647.5057256342,99332.02424461948,102963.71868923894,107805.97794873158,110832.38998591449,116885.21406028027,2025-01-19 22:00:00+00:00,102108.82331882774,Yes,Yes,No,No,No,No,TP2+Trail,1.06,1164.64,15,168.0,0.18,6052.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
297,NZD_JPY,BEARISH,2025-01-13 22:00:00+00:00,88.25212400000001,89.76737608354344,87.34297274987395,86.43382149974789,85.22161983291315,84.46399379114143,82.948741707598,2025-02-03 22:00:00+00:00,86.72095679144397,Yes,Yes,No,No,No,No,TP2+Trail,1.01,1111.55,15,504.0,0.01,151.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
298,GBP_CHF,BULLISH,2025-01-13 22:00:00+00:00,1.1220626,1.1133044005315613,1.1273175196810632,1.1325724393621264,1.1395789989368774,1.1439580986710967,1.1527162981395356,2025-01-14 22:00:00+00:00,1.1125544005315613,No,No,No,No,No,Yes,SL,-1.09,-1194.2,15,24.0,1.26,87.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
299,AUD_USD,BEARISH,2025-01-13 22:00:00+00:00,0.61944,0.6272765343043769,0.6147380794173738,0.6100361588347477,0.6037669313912462,0.5998486642390577,0.5920121299346808,2025-01-19 22:00:00+00:00,0.6280265343043769,No,No,No,No,No,Yes,SL,-1.1,-1205.28,15,144.0,1.4,78.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
300,NZD_CAD,BEARISH,2025-01-13 22:00:00+00:00,0.80628356,0.8122137114593115,0.8027254691244131,0.7991673782488262,0.794423257081377,0.7914581813517212,0.7855280298924097,2025-01-19 22:00:00+00:00,0.8129637114593116,No,No,No,No,No,Yes,SL,-1.13,-1239.12,15,144.0,1.85,59.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
301,AUD_CHF,BEARISH,2025-01-14 22:00:00+00:00,0.5654818800000001,0.5714927622164221,0.5618753506701469,0.5582688213402938,0.5534601155671561,0.5504546744589451,0.5444437922425232,2025-01-23 22:00:00+00:00,0.5722427622164221,No,No,No,No,No,Yes,SL,-1.12,-1237.25,15,216.0,1.83,60.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
302,ETH_USD,BULLISH,2025-01-14 22:00:00+00:00,3234.8473599999998,2816.9840430575714,3485.565350165457,3736.2833403309137,4070.5739938848565,4279.505652356071,4697.368969298499,2025-02-02 22:00:00+00:00,2883.76717376836,Yes,No,No,No,No,No,TP1+Trail,-0.84,-924.2,15,456.0,2.63,41786.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
303,SPX500_USD,BEARISH,2025-01-14 22:00:00+00:00,5965.9264,6090.710053124813,5891.056208125113,5816.186016250224,5716.359093750374,5653.967267187967,5529.183614063155,2025-01-21 22:00:00+00:00,6091.460053124813,No,No,No,No,No,Yes,SL,-1.01,-1106.61,15,168.0,8.82,1247.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
304,SPX500_USD,BULLISH,2025-01-14 22:00:00+00:00,5923.9782,5781.969236384102,6009.183578169538,6094.388956339077,6207.996127231794,6279.000609039743,6421.00957265564,2025-01-22 22:00:00+00:00,6073.757701432851,Yes,Yes,No,No,No,No,TP2+Trail,1.05,1160.19,15,192.0,7.75,1420.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
305,NZD_USD,BEARISH,2025-01-14 22:00:00+00:00,0.56408098,0.5717958045110769,0.5594520852933538,0.5548231905867076,0.548651330977846,0.5447939187223075,0.5370790942112306,2025-01-23 22:00:00+00:00,0.5713114325893046,Yes,No,No,No,No,No,TP1+Trail,-0.94,-1030.94,15,216.0,1.43,77.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
306,AUD_USD,BEARISH,2025-01-14 22:00:00+00:00,0.6207691,0.6273254984816367,0.6168352609110179,0.6129014218220359,0.6076563030367266,0.6043781037959082,0.5978217053142716,2025-01-19 22:00:00+00:00,0.6270264747245747,Yes,No,No,No,No,No,TP1+Trail,-0.95,-1049.83,15,120.0,1.68,65.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
307,AUD_CAD,BULLISH,2025-01-14 22:00:00+00:00,0.89292,0.8822815625405053,0.8993030624756969,0.9056861249513938,0.9141968749189896,0.919516093648737,0.9301545311082318,2025-01-26 22:00:00+00:00,0.9034467437070645,Yes,Yes,No,No,No,No,TP2+Trail,0.99,1088.45,15,288.0,1.03,106.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
308,AUD_CHF,BEARISH,2025-01-15 22:00:00+00:00,0.56644,0.5696032792009633,0.5645420324794221,0.5626440649588441,0.5601134415980735,0.5585318019975919,0.5553685227966286,2025-01-19 22:00:00+00:00,0.5698471545288092,Yes,No,No,No,No,No,TP1+Trail,-1.08,-1184.81,15,96.0,3.48,31.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
309,CAD_JPY,BULLISH,2025-01-15 22:00:00+00:00,109.116,108.3622492549771,109.56825044701374,110.02050089402748,110.6235014900458,111.00037686255725,111.75412760758014,2025-01-16 22:00:00+00:00,108.2872492549771,No,No,No,No,No,Yes,SL,-1.1,-1209.45,14,24.0,0.01,75.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
310,ETH_USD,BULLISH,2025-01-16 22:00:00+00:00,3514.5798,3120.8164798133707,3750.8377921119777,3987.095784223955,4302.106440373258,4498.988100466573,4892.751420653202,2025-01-26 22:00:00+00:00,3120.741479813371,No,No,No,No,No,Yes,SL,-1.0,-1100.21,15,240.0,2.79,39376.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
311,USD_CAD,BULLISH,2025-01-16 22:00:00+00:00,1.43890124,1.4270019064542345,1.4460408401274594,1.4531804402549187,1.4626999070915312,1.4686495738644139,1.4805489074101796,2025-01-19 22:00:00+00:00,1.4262519064542345,No,No,No,No,No,Yes,SL,-1.06,-1169.33,15,72.0,1.33,119.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
312,EUR_USD,BEARISH,2025-01-19 22:00:00+00:00,1.0376575600000002,1.049877031444057,1.0303258771335662,1.022994194267132,1.0132186171118864,1.007108881389858,0.9948894099458011,2025-01-23 22:00:00+00:00,1.0506270314440571,No,No,No,No,No,Yes,SL,-1.06,-1167.52,15,96.0,0.9,122.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
313,EUR_CHF,BULLISH,2025-01-19 22:00:00+00:00,0.94119224,0.9348974605941203,0.9449691076435278,0.9487459752870557,0.9537817988117595,0.9569291885146993,0.9632239679205792,2025-01-26 22:00:00+00:00,0.9471147061702325,Yes,Yes,No,No,No,No,TP2+Trail,0.94,1034.94,15,168.0,1.75,62.9,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
314,AUD_CHF,BEARISH,2025-01-19 22:00:00+00:00,0.56662,0.5713598225025696,0.5637761064984583,0.5609322129969165,0.5571403549948609,0.5547704437435761,0.5500306212410067,2025-01-23 22:00:00+00:00,0.5721098225025696,No,No,No,No,No,Yes,SL,-1.16,-1274.06,15,96.0,2.32,47.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
315,AUD_USD,BEARISH,2025-01-19 22:00:00+00:00,0.6207691,0.6273174961397785,0.6168400623161329,0.6129110246322658,0.6076723077204429,0.6043981096505536,0.5978497135107751,2025-01-20 22:00:00+00:00,0.6280674961397785,No,No,No,No,No,Yes,SL,-1.11,-1225.99,15,24.0,1.68,65.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
316,AUD_USD,BEARISH,2025-01-19 22:00:00+00:00,0.62126,0.6273155321297943,0.6176266807221235,0.6139933614442469,0.6091489357404115,0.6061211696755144,0.6000656375457201,2025-01-20 22:00:00+00:00,0.6280655321297943,No,No,No,No,No,Yes,SL,-1.12,-1236.24,15,24.0,1.82,60.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
317,EUR_CAD,BEARISH,2025-01-19 22:00:00+00:00,1.4921598,1.5088959368874806,1.4821181178675118,1.4720764357350233,1.458687526225039,1.4503194577812986,1.4335833208938182,2025-01-26 22:00:00+00:00,1.5096459368874806,No,No,No,No,No,Yes,SL,-1.04,-1149.29,15,168.0,0.66,167.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
318,USD_CHF,BEARISH,2025-01-19 22:00:00+00:00,0.9130963,0.920107565437479,0.9088895407375126,0.9046827814750252,0.899073769125042,0.8955681364063025,0.8885568709688235,2025-01-22 22:00:00+00:00,0.9064143586362723,Yes,Yes,No,No,No,No,TP2+Trail,0.95,1048.33,14,72.0,1.43,70.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
319,USD_CAD,BULLISH,2025-01-19 22:00:00+00:00,1.43890124,1.4265880559932178,1.4462891504040694,1.4536770608081389,1.4635276080135646,1.4696842000169559,1.481997384023738,2025-01-30 22:00:00+00:00,1.4512032150471892,Yes,Yes,No,No,No,No,TP2+Trail,1.0,1099.0,15,264.0,1.29,123.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
320,NAS100_USD,BULLISH,2025-01-19 22:00:00+00:00,21591.639,20867.434997739027,22026.16140135658,22460.683802713167,23040.047004521944,23402.14900565243,24126.353007913403,2025-01-26 22:00:00+00:00,20866.684997739027,No,No,No,No,No,Yes,SL,-1.0,-1101.14,15,168.0,1.52,7242.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
321,GBP_CHF,BULLISH,2025-01-20 22:00:00+00:00,1.11893,1.1055731820174672,1.1269440907895196,1.1349581815790393,1.1456436359650655,1.1523220449563318,1.1656788629388646,2025-02-11 22:00:00+00:00,1.1323382270614848,Yes,Yes,No,No,No,No,TP2+Trail,1.0,1104.23,15,528.0,0.82,133.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
322,CAD_CHF,BULLISH,2025-01-20 22:00:00+00:00,0.6300011799999999,0.6232451872086613,0.6340547756748032,0.6381083713496063,0.6435131655826772,0.6468911619783466,0.6536471547696852,2025-02-02 22:00:00+00:00,0.6224951872086613,No,No,No,No,No,Yes,SL,-1.11,-1222.11,15,312.0,1.63,67.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
323,USD_CHF,BULLISH,2025-01-20 22:00:00+00:00,0.9053639800000001,0.8955433026208399,0.9112563864274962,0.9171487928549923,0.9250053347583204,0.9299156734479004,0.9397363508270606,2025-02-03 22:00:00+00:00,0.9150238980219098,Yes,Yes,No,No,No,No,TP2+Trail,0.98,1081.99,15,336.0,1.01,98.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
324,USD_CAD,BULLISH,2025-01-20 22:00:00+00:00,1.43890124,1.4282311364206992,1.4453033021475805,1.4517053642951612,1.4602414471586018,1.4655764989482523,1.4762466025275531,2025-01-30 22:00:00+00:00,1.4494615497940588,Yes,Yes,No,No,No,No,TP2+Trail,0.99,1088.68,15,240.0,1.48,106.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
325,GBP_JPY,BULLISH,2025-01-21 22:00:00+00:00,192.982658,188.55424001382877,195.6397087917027,198.29675958340545,201.8394939723424,204.05370296542802,208.48212095159923,2025-02-05 22:00:00+00:00,188.4792400138288,No,No,No,No,No,Yes,SL,-1.02,-1118.63,15,360.0,0.01,442.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
326,USD_CAD,BULLISH,2025-01-21 22:00:00+00:00,1.4378,1.4221314156268052,1.4472011506239169,1.4566023012478337,1.4691371687463894,1.4769714609329867,1.4926400453061817,2025-01-30 22:00:00+00:00,1.4536586994355865,Yes,Yes,No,No,No,No,TP2+Trail,1.01,1113.35,15,216.0,1.01,156.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
327,CHF_JPY,BEARISH,2025-01-21 22:00:00+00:00,172.470606,174.51485236093288,171.24405818344027,170.01751036688054,168.38211327813426,167.35999009766783,165.31574373673493,2025-01-30 22:00:00+00:00,170.37870485741115,Yes,Yes,No,No,No,No,TP2+Trail,1.02,1125.64,14,216.0,0.01,204.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
328,NAS100_USD,BULLISH,2025-01-21 22:00:00+00:00,21677.7264,20397.714870499465,22445.73331770032,23213.74023540064,24237.74945900107,24877.755223751337,26157.766753251868,2025-03-02 22:00:00+00:00,20396.964870499465,No,No,No,No,No,Yes,SL,-1.0,-1100.64,15,960.0,0.86,12800.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
329,GBP_CHF,BULLISH,2025-01-22 22:00:00+00:00,1.12086404,1.1055153498649648,1.1300732540810212,1.1392824681620424,1.1515614202700706,1.1592357653375882,1.1745844554726235,2025-02-13 22:00:00+00:00,1.1363836515431374,Yes,Yes,No,No,No,No,TP2+Trail,1.01,1112.25,15,528.0,0.72,153.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
330,GBP_CAD,BEARISH,2025-01-23 22:00:00+00:00,1.79133842,1.8206077358139883,1.773776830511607,1.7562152410232141,1.7327997883720234,1.7181651304650294,1.6888958146510409,2025-02-25 22:00:00+00:00,1.8166746452837501,Yes,No,No,No,No,No,TP1+Trail,-0.87,-952.19,14,792.0,0.38,292.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
331,GBP_JPY,BULLISH,2025-01-23 22:00:00+00:00,194.74704799999998,188.560680012841,198.45886879229536,202.17068958459075,207.11978397431793,210.2129679678974,216.3993359550564,2025-02-05 22:00:00+00:00,188.48568001284102,No,No,No,No,No,Yes,SL,-1.01,-1113.34,15,312.0,0.01,618.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
332,GBP_JPY,BULLISH,2025-01-23 22:00:00+00:00,194.738396,188.5785457262095,198.4343061642743,202.13021632854858,207.05809654758096,210.1380216844762,216.29787195826668,2025-02-05 22:00:00+00:00,188.50354572620952,No,No,No,No,No,Yes,SL,-1.01,-1113.39,15,312.0,0.01,616.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
333,GBP_AUD,BULLISH,2025-01-23 22:00:00+00:00,1.96834644,1.9554546821312675,1.9760814947212393,1.9838165494424789,1.9941299557374648,2.0005758346718308,2.0134675925405636,2025-01-30 22:00:00+00:00,1.9947335903136816,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.05,2251.51,15,168.0,0.85,128.9,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
334,USD_JPY,BULLISH,2025-01-23 22:00:00+00:00,155.221606,152.81370985640223,156.66634368615868,158.11108137231736,160.03739828719557,161.24134635899446,163.64924250259224,2025-02-04 22:00:00+00:00,152.73870985640224,No,No,No,No,No,Yes,SL,-1.03,-1134.26,15,288.0,0.71,240.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
335,GBP_USD,BEARISH,2025-01-23 22:00:00+00:00,1.24550584,1.2660783649501768,1.233162325029894,1.220818810059788,1.2043607900996467,1.1940745276245583,1.1735020026743817,2025-02-19 22:00:00+00:00,1.2635367609581485,Yes,No,No,No,No,No,TP1+Trail,-0.88,-964.1,15,648.0,0.53,205.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
336,USD_CHF,BULLISH,2025-01-23 22:00:00+00:00,0.9053639800000001,0.8956091602980997,0.9112168718211403,0.9170697636422805,0.9248736194038009,0.9297510292547511,0.9395058489566515,2025-02-03 22:00:00+00:00,0.9149540888840145,Yes,Yes,No,No,No,No,TP2+Trail,0.98,1081.43,15,264.0,1.02,97.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
337,EUR_CHF,BULLISH,2025-01-26 22:00:00+00:00,0.94364468,0.9369410124046188,0.9476668805572287,0.9516890811144575,0.9570520151907624,0.960403848988453,0.9671075165838343,2025-02-02 22:00:00+00:00,0.9372635992198798,Yes,No,No,No,No,No,TP1+Trail,-0.95,-1047.07,15,168.0,1.64,67.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
338,AUD_CHF,BULLISH,2025-01-26 22:00:00+00:00,0.56600868,0.5624937774523745,0.5681176215285754,0.5702265630571507,0.5730384850952511,0.5747959363690639,0.5783108389166894,2025-02-02 22:00:00+00:00,0.5623061618599946,Yes,No,No,No,No,No,TP1+Trail,-1.05,-1158.71,14,168.0,3.13,35.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
339,ETH_USD,BULLISH,2025-01-26 22:00:00+00:00,3283.64,2993.5591657240725,3457.6885005655563,3631.7370011311127,3863.8016685518546,4008.8420856898183,4298.922919965746,2025-02-02 22:00:00+00:00,2993.4841657240727,No,No,No,No,No,Yes,SL,-1.0,-1100.28,15,168.0,3.79,29008.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
340,ETH_USD,BULLISH,2025-01-26 22:00:00+00:00,3234.8473599999998,2995.9849396009245,3378.164812239445,3521.48226447889,3712.5722007981503,3832.0034109976878,4070.8658313967635,2025-02-02 22:00:00+00:00,3034.1279268647763,Yes,No,No,No,No,No,TP1+Trail,-0.84,-924.35,15,168.0,4.61,23886.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
341,XAG_USD,BULLISH,2025-01-26 22:00:00+00:00,29.94771,29.0843343103375,30.4657354137975,30.983760827595002,31.674461379325002,32.106149224156255,32.96952491381875,2025-01-29 22:00:00+00:00,30.855388231042248,Yes,Yes,No,No,No,No,TP2+Trail,1.05,1156.44,15,72.0,0.25,863.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
342,USD_JPY,BULLISH,2025-01-26 22:00:00+00:00,154.17842199999998,151.13373142899573,156.00523634260253,157.83205068520508,160.2678031420085,161.79014842751062,164.83483899851487,2025-02-06 22:00:00+00:00,151.05873142899574,No,No,No,No,No,Yes,SL,-1.02,-1127.1,15,264.0,0.56,304.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
343,BTC_USD,BULLISH,2025-01-26 22:00:00+00:00,98162.4268,91545.20723082552,102132.75854150469,106103.09028300938,111396.86593834897,114705.47572293621,121322.6952921107,2025-01-30 22:00:00+00:00,105169.17954332495,Yes,Yes,No,No,No,No,TP2+Trail,1.06,1164.75,15,96.0,0.17,6617.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
344,NAS100_USD,BULLISH,2025-01-26 22:00:00+00:00,21112.3782,20646.71212212433,21391.777846725403,21671.177493450803,22043.71035575134,22276.543394689175,22742.209472564846,2025-02-02 22:00:00+00:00,21605.234242548213,Yes,Yes,No,No,No,No,TP2+Trail,1.06,1164.23,15,168.0,2.36,4656.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
345,EUR_CHF,BULLISH,2025-01-27 22:00:00+00:00,0.94312,0.9368510515121458,0.9468813690927125,0.950642738185425,0.9556578969757084,0.9587923712196355,0.9650613197074897,2025-02-02 22:00:00+00:00,0.9371040832702024,Yes,No,No,No,No,No,TP1+Trail,-0.96,-1055.6,15,144.0,1.75,62.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
346,NZD_USD,BEARISH,2025-01-28 22:00:00+00:00,0.56408098,0.5720047167502987,0.5593267379498207,0.5545724958996414,0.5482335064994024,0.5442716381242529,0.5363479013739543,2025-02-03 22:00:00+00:00,0.5564318190446833,Yes,Yes,No,No,No,No,TP2+Trail,0.97,1061.88,15,144.0,1.39,79.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
347,GBP_AUD,BULLISH,2025-01-28 22:00:00+00:00,1.9960309600000001,1.9540360573830082,2.021227901570195,2.0464248431403904,2.080020765233984,2.1010182165424798,2.143013119159472,2025-03-04 22:00:00+00:00,2.039795556774011,Yes,Yes,No,No,No,No,TP2+Trail,1.04,1146.35,15,840.0,0.26,419.9,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
348,EUR_USD,BEARISH,2025-01-29 22:00:00+00:00,1.03923,1.0566201331216833,1.02879592012699,1.0183618402539802,1.0044497337566336,0.995754667195792,0.9783645340741087,2025-03-03 22:00:00+00:00,1.054587711822214,Yes,No,No,No,No,No,TP1+Trail,-0.88,-971.44,15,792.0,0.63,173.9,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
349,AUD_USD,BEARISH,2025-01-29 22:00:00+00:00,0.6207691,0.6318817216056818,0.6141015270365908,0.6074339540731818,0.5985438567886363,0.5929875459857954,0.5818749243801136,2025-02-12 22:00:00+00:00,0.6308537021487727,Yes,No,No,No,No,No,TP1+Trail,-0.91,-998.24,15,336.0,0.99,111.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
350,EUR_USD,BEARISH,2025-01-30 22:00:00+00:00,1.0376575600000002,1.0500683030182147,1.0302111141890715,1.0227646683781428,1.0128360739635711,1.0066307024544638,0.9942199594362493,2025-02-03 22:00:00+00:00,1.0252521724006929,Yes,Yes,No,No,No,No,TP2+Trail,1.0,1099.53,15,96.0,0.89,124.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
351,USD_CAD,BULLISH,2025-01-30 22:00:00+00:00,1.4374,1.4263404701647562,1.4440357179011463,1.4506714358022925,1.4595190596704877,1.4650488245881097,1.4761083544233533,2025-02-02 22:00:00+00:00,1.464907098729048,Yes,Yes,Yes,Yes,Yes,No,TP5,2.49,2735.9,15,72.0,1.43,110.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
352,USD_CAD,BULLISH,2025-01-30 22:00:00+00:00,1.43890124,1.4262605063312759,1.4464856802012347,1.454070120402469,1.4641827073374485,1.4705030741718106,1.4831438078405348,2025-02-03 22:00:00+00:00,1.4647599843726646,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.05,2250.23,15,96.0,1.25,126.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
353,USD_CAD,BULLISH,2025-01-30 22:00:00+00:00,1.44031,1.427858722295845,1.4477807666224929,1.455251533244986,1.46521255540831,1.4714381942603874,1.4838894719645426,2025-02-03 22:00:00+00:00,1.465769939567246,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.04,2249.24,15,96.0,1.27,124.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
354,AUD_CHF,BEARISH,2025-02-02 22:00:00+00:00,0.5654818800000001,0.5743523598402086,0.560159592095875,0.5548373041917499,0.5477409203195831,0.5433056803994789,0.5344352005592703,2025-02-10 22:00:00+00:00,0.5751023598402086,No,No,No,No,No,Yes,SL,-1.08,-1193.01,15,192.0,1.24,88.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
355,AUD_CHF,BEARISH,2025-02-02 22:00:00+00:00,0.56528,0.5743240484230508,0.5598535709461695,0.554427141892339,0.5471919031538983,0.542669878942373,0.533625830519322,2025-02-10 22:00:00+00:00,0.5750740484230509,No,No,No,No,No,Yes,SL,-1.08,-1191.22,15,192.0,1.22,90.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
356,AUD_CHF,BEARISH,2025-02-02 22:00:00+00:00,0.56516,0.5742954735356901,0.559678715878586,0.5541974317571718,0.5468890529286198,0.5423213161607747,0.5331858426250846,2025-02-10 22:00:00+00:00,0.5750454735356901,No,No,No,No,No,Yes,SL,-1.08,-1190.31,15,192.0,1.2,91.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
357,ETH_USD,BULLISH,2025-02-02 22:00:00+00:00,3234.8473599999998,3001.448891085537,3374.886441348677,3514.925522697355,3701.644297828925,3818.3435322861565,4051.742001200619,2025-02-03 22:00:00+00:00,3001.3738910855373,No,No,No,No,No,Yes,SL,-1.0,-1100.35,15,24.0,4.71,23339.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
358,XAG_USD,BULLISH,2025-02-02 22:00:00+00:00,30.758181,29.424920719868616,31.55813716807883,32.35809333615766,33.42470156026277,34.09133170032846,35.424591980459844,2025-02-04 22:00:00+00:00,32.16393689693927,Yes,Yes,No,No,No,No,TP2+Trail,1.05,1159.81,15,48.0,0.17,1333.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
359,NZD_CAD,BEARISH,2025-02-02 22:00:00+00:00,0.81867508,0.8258657372759729,0.8143606856344162,0.8100462912688325,0.8042937654480542,0.8006984368100678,0.7935077795340948,2025-02-04 22:00:00+00:00,0.8118029832874687,Yes,Yes,No,No,No,No,TP2+Trail,0.96,1051.27,14,48.0,1.53,71.9,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
